US/Pacific Time Stamp,Hahn Building Demand
2019-04-12 08:59:59-07:00,45.0
2019-04-12 09:14:59-07:00,45.0
2019-04-12 09:29:59-07:00,44.07
2019-04-12 09:44:59-07:00,43.0
2019-04-12 09:59:59-07:00,46.13
2019-04-12 10:14:59-07:00,134.93
2019-04-12 10:29:59-07:00,216.73
2019-04-12 10:44:59-07:00,167.8
2019-04-12 10:59:59-07:00,164.2
2019-04-12 11:14:59-07:00,165.2
2019-04-12 11:29:59-07:00,164.47
2019-04-12 11:44:59-07:00,166.07
2019-04-12 11:59:59-07:00,166.8
2019-04-12 12:14:59-07:00,169.13
2019-04-12 12:29:59-07:00,173.0
2019-04-12 12:44:59-07:00,175.07
2019-04-12 12:59:59-07:00,178.47
2019-04-12 13:14:59-07:00,181.13
2019-04-12 13:29:59-07:00,181.87
2019-04-12 13:44:59-07:00,177.53
2019-04-12 13:59:59-07:00,178.87
2019-04-12 14:14:59-07:00,183.8
2019-04-12 14:29:59-07:00,188.33
2019-04-12 14:44:59-07:00,188.8
2019-04-12 14:59:59-07:00,186.33
2019-04-12 15:14:59-07:00,181.27
2019-04-12 15:29:59-07:00,181.0
2019-04-12 15:44:59-07:00,181.13
2019-04-12 15:59:59-07:00,183.33
2019-04-12 16:14:59-07:00,185.13
2019-04-12 16:29:59-07:00,186.0
2019-04-12 16:44:59-07:00,186.2
2019-04-12 16:59:59-07:00,183.47
2019-04-12 17:14:59-07:00,169.07
2019-04-12 17:29:59-07:00,123.2
2019-04-12 17:44:59-07:00,63.6
2019-04-12 17:59:59-07:00,62.6
2019-04-12 18:14:59-07:00,83.07
2019-04-12 18:29:59-07:00,75.8
2019-04-12 18:44:59-07:00,71.13
2019-04-12 18:59:59-07:00,74.07
2019-04-12 19:14:59-07:00,71.0
2019-04-12 19:29:59-07:00,80.27
2019-04-12 19:44:59-07:00,77.33
2019-04-12 19:59:59-07:00,78.07
2019-04-12 20:14:59-07:00,83.6
2019-04-12 20:29:59-07:00,72.93
2019-04-12 20:44:59-07:00,77.8
2019-04-12 20:59:59-07:00,80.2
2019-04-12 21:14:59-07:00,70.4
2019-04-12 21:29:59-07:00,80.33
2019-04-12 21:44:59-07:00,76.8
2019-04-12 21:59:59-07:00,66.8
2019-04-12 22:14:59-07:00,42.0
2019-04-12 22:29:59-07:00,31.33
2019-04-12 22:44:59-07:00,28.53
2019-04-12 22:59:59-07:00,28.8
2019-04-12 23:14:59-07:00,32.0
2019-04-12 23:29:59-07:00,33.07
2019-04-12 23:44:59-07:00,31.8
2019-04-12 23:59:59-07:00,29.0
2019-04-13 00:14:59-07:00,28.6
2019-04-13 00:29:59-07:00,28.0
2019-04-13 00:44:59-07:00,28.0
2019-04-13 00:59:59-07:00,28.0
2019-04-13 01:14:59-07:00,28.0
2019-04-13 01:29:59-07:00,28.0
2019-04-13 01:44:59-07:00,28.0
2019-04-13 01:59:59-07:00,28.0
2019-04-13 02:14:59-07:00,28.0
2019-04-13 02:29:59-07:00,28.0
2019-04-13 02:44:59-07:00,28.0
2019-04-13 02:59:59-07:00,28.0
2019-04-13 03:14:59-07:00,28.0
2019-04-13 03:29:59-07:00,28.0
2019-04-13 03:44:59-07:00,28.0
2019-04-13 03:59:59-07:00,28.0
2019-04-13 04:14:59-07:00,32.13
2019-04-13 04:29:59-07:00,39.13
2019-04-13 04:44:59-07:00,39.07
2019-04-13 04:59:59-07:00,39.0
2019-04-13 05:14:59-07:00,39.0
2019-04-13 05:29:59-07:00,39.0
2019-04-13 05:44:59-07:00,39.0
2019-04-13 05:59:59-07:00,39.0
2019-04-13 06:14:59-07:00,39.0
2019-04-13 06:29:59-07:00,38.93
2019-04-13 06:44:59-07:00,37.53
2019-04-13 06:59:59-07:00,36.87
2019-04-13 07:14:59-07:00,35.73
2019-04-13 07:29:59-07:00,33.87
2019-04-13 07:44:59-07:00,36.0
2019-04-13 07:59:59-07:00,37.0
2019-04-13 08:14:59-07:00,37.0
2019-04-13 08:29:59-07:00,37.0
2019-04-13 08:44:59-07:00,37.0
2019-04-13 08:59:59-07:00,37.0
2019-04-13 09:14:59-07:00,37.0
2019-04-13 09:29:59-07:00,37.8
2019-04-13 09:44:59-07:00,38.13
2019-04-13 09:59:59-07:00,47.93
2019-04-13 10:14:59-07:00,117.53
2019-04-13 10:29:59-07:00,135.8
2019-04-13 10:44:59-07:00,122.27
2019-04-13 10:59:59-07:00,128.13
2019-04-13 11:14:59-07:00,116.53
2019-04-13 11:29:59-07:00,110.73
2019-04-13 11:44:59-07:00,110.73
2019-04-13 11:59:59-07:00,115.13
2019-04-13 12:14:59-07:00,105.73
2019-04-13 12:29:59-07:00,103.67
2019-04-13 12:44:59-07:00,113.87
2019-04-13 12:59:59-07:00,109.73
2019-04-13 13:14:59-07:00,102.87
2019-04-13 13:29:59-07:00,111.73
2019-04-13 13:44:59-07:00,115.27
2019-04-13 13:59:59-07:00,104.87
2019-04-13 14:14:59-07:00,107.67
2019-04-13 14:29:59-07:00,115.53
2019-04-13 14:44:59-07:00,111.07
2019-04-13 14:59:59-07:00,103.6
2019-04-13 15:14:59-07:00,116.07
2019-04-13 15:29:59-07:00,112.27
2019-04-13 15:44:59-07:00,104.6
2019-04-13 15:59:59-07:00,114.87
2019-04-13 16:14:59-07:00,115.47
2019-04-13 16:29:59-07:00,104.8
2019-04-13 16:44:59-07:00,109.4
2019-04-13 16:59:59-07:00,116.33
2019-04-13 17:14:59-07:00,104.8
2019-04-13 17:29:59-07:00,100.93
2019-04-13 17:44:59-07:00,108.8
2019-04-13 17:59:59-07:00,103.4
2019-04-13 18:14:59-07:00,88.47
2019-04-13 18:29:59-07:00,89.4
2019-04-13 18:44:59-07:00,81.8
2019-04-13 18:59:59-07:00,76.0
2019-04-13 19:14:59-07:00,86.27
2019-04-13 19:29:59-07:00,81.27
2019-04-13 19:44:59-07:00,77.53
2019-04-13 19:59:59-07:00,89.0
2019-04-13 20:14:59-07:00,81.07
2019-04-13 20:29:59-07:00,77.27
2019-04-13 20:44:59-07:00,88.47
2019-04-13 20:59:59-07:00,80.07
2019-04-13 21:14:59-07:00,76.53
2019-04-13 21:29:59-07:00,86.4
2019-04-13 21:44:59-07:00,78.8
2019-04-13 21:59:59-07:00,75.87
2019-04-13 22:14:59-07:00,86.2
2019-04-13 22:29:59-07:00,76.53
2019-04-13 22:44:59-07:00,74.93
2019-04-13 22:59:59-07:00,85.2
2019-04-13 23:14:59-07:00,74.13
2019-04-13 23:29:59-07:00,73.67
2019-04-13 23:44:59-07:00,64.93
2019-04-13 23:59:59-07:00,37.47
2019-04-14 00:14:59-07:00,29.47
2019-04-14 00:29:59-07:00,28.0
2019-04-14 00:44:59-07:00,28.0
2019-04-14 00:59:59-07:00,28.0
2019-04-14 01:14:59-07:00,28.0
2019-04-14 01:29:59-07:00,28.0
2019-04-14 01:44:59-07:00,28.0
2019-04-14 01:59:59-07:00,28.0
2019-04-14 02:14:59-07:00,28.0
2019-04-14 02:29:59-07:00,28.0
2019-04-14 02:44:59-07:00,28.13
2019-04-14 02:59:59-07:00,28.0
2019-04-14 03:14:59-07:00,28.0
2019-04-14 03:29:59-07:00,28.0
2019-04-14 03:44:59-07:00,28.0
2019-04-14 03:59:59-07:00,28.6
2019-04-14 04:14:59-07:00,32.53
2019-04-14 04:29:59-07:00,39.6
2019-04-14 04:44:59-07:00,40.53
2019-04-14 04:59:59-07:00,39.0
2019-04-14 05:14:59-07:00,39.53
2019-04-14 05:29:59-07:00,39.0
2019-04-14 05:44:59-07:00,39.73
2019-04-14 05:59:59-07:00,39.2
2019-04-14 06:14:59-07:00,39.0
2019-04-14 06:29:59-07:00,39.0
2019-04-14 06:44:59-07:00,37.8
2019-04-14 06:59:59-07:00,37.0
2019-04-14 07:14:59-07:00,36.0
2019-04-14 07:29:59-07:00,34.0
2019-04-14 07:44:59-07:00,35.07
2019-04-14 07:59:59-07:00,37.8
2019-04-14 08:14:59-07:00,38.0
2019-04-14 08:29:59-07:00,38.0
2019-04-14 08:44:59-07:00,38.0
2019-04-14 08:59:59-07:00,38.0
2019-04-14 09:14:59-07:00,38.0
2019-04-14 09:29:59-07:00,38.0
2019-04-14 09:44:59-07:00,38.07
2019-04-14 09:59:59-07:00,71.0
2019-04-14 10:14:59-07:00,138.8
2019-04-14 10:29:59-07:00,127.87
2019-04-14 10:44:59-07:00,128.73
2019-04-14 10:59:59-07:00,109.73
2019-04-14 11:14:59-07:00,112.07
2019-04-14 11:29:59-07:00,118.27
2019-04-14 11:44:59-07:00,103.8
2019-04-14 11:59:59-07:00,108.6
2019-04-14 12:14:59-07:00,114.67
2019-04-14 12:29:59-07:00,109.4
2019-04-14 12:44:59-07:00,104.13
2019-04-14 12:59:59-07:00,114.33
2019-04-14 13:14:59-07:00,121.87
2019-04-14 13:29:59-07:00,148.93
2019-04-14 13:44:59-07:00,148.0
2019-04-14 13:59:59-07:00,148.0
2019-04-14 14:14:59-07:00,147.73
2019-04-14 14:29:59-07:00,148.33
2019-04-14 14:44:59-07:00,148.67
2019-04-14 14:59:59-07:00,147.73
2019-04-14 15:14:59-07:00,148.0
2019-04-14 15:29:59-07:00,148.93
2019-04-14 15:44:59-07:00,127.27
2019-04-14 15:59:59-07:00,133.07
2019-04-14 16:14:59-07:00,145.33
2019-04-14 16:29:59-07:00,112.33
2019-04-14 16:44:59-07:00,145.2
2019-04-14 16:59:59-07:00,129.07
2019-04-14 17:14:59-07:00,123.6
2019-04-14 17:29:59-07:00,147.93
2019-04-14 17:44:59-07:00,146.8
2019-04-14 17:59:59-07:00,143.33
2019-04-14 18:14:59-07:00,139.73
2019-04-14 18:29:59-07:00,137.8
2019-04-14 18:44:59-07:00,136.0
2019-04-14 18:59:59-07:00,135.27
2019-04-14 19:14:59-07:00,135.14
2019-04-14 19:29:59-07:00,135.67
2019-04-14 19:44:59-07:00,137.8
2019-04-14 19:59:59-07:00,137.33
2019-04-14 20:14:59-07:00,138.0
2019-04-14 20:29:59-07:00,138.0
2019-04-14 20:44:59-07:00,126.47
2019-04-14 20:59:59-07:00,70.0
2019-04-14 21:14:59-07:00,63.73
2019-04-14 21:29:59-07:00,110.67
2019-04-14 21:44:59-07:00,133.67
2019-04-14 21:59:59-07:00,83.27
2019-04-14 22:14:59-07:00,60.0
2019-04-14 22:29:59-07:00,73.07
2019-04-14 22:44:59-07:00,80.47
2019-04-14 22:59:59-07:00,89.73
2019-04-14 23:14:59-07:00,65.93
2019-04-14 23:29:59-07:00,44.33
2019-04-14 23:44:59-07:00,31.47
2019-04-14 23:59:59-07:00,29.6
2019-04-15 00:14:59-07:00,28.73
2019-04-15 00:29:59-07:00,28.0
2019-04-15 00:44:59-07:00,28.0
2019-04-15 00:59:59-07:00,28.0
2019-04-15 01:14:59-07:00,28.47
2019-04-15 01:29:59-07:00,28.53
2019-04-15 01:44:59-07:00,28.0
2019-04-15 01:59:59-07:00,28.0
2019-04-15 02:14:59-07:00,28.0
2019-04-15 02:29:59-07:00,28.0
2019-04-15 02:44:59-07:00,28.0
2019-04-15 02:59:59-07:00,28.0
2019-04-15 03:14:59-07:00,28.0
2019-04-15 03:29:59-07:00,28.0
2019-04-15 03:44:59-07:00,28.0
2019-04-15 03:59:59-07:00,28.2
2019-04-15 04:14:59-07:00,32.87
2019-04-15 04:29:59-07:00,39.13
2019-04-15 04:44:59-07:00,40.0
2019-04-15 04:59:59-07:00,39.53
2019-04-15 05:14:59-07:00,40.0
2019-04-15 05:29:59-07:00,40.0
2019-04-15 05:44:59-07:00,40.0
2019-04-15 05:59:59-07:00,39.87
2019-04-15 06:14:59-07:00,39.0
2019-04-15 06:29:59-07:00,39.0
2019-04-15 06:44:59-07:00,37.93
2019-04-15 06:59:59-07:00,37.27
2019-04-15 07:14:59-07:00,33.4
2019-04-15 07:29:59-07:00,34.27
2019-04-15 07:44:59-07:00,42.4
2019-04-15 07:59:59-07:00,44.67
2019-04-15 08:14:59-07:00,44.0
2019-04-15 08:29:59-07:00,44.8
2019-04-15 08:44:59-07:00,45.47
2019-04-15 08:59:59-07:00,45.47
2019-04-15 09:14:59-07:00,45.0
2019-04-15 09:29:59-07:00,44.27
2019-04-15 09:44:59-07:00,43.0
2019-04-15 09:59:59-07:00,56.13
2019-04-15 10:14:59-07:00,179.73
2019-04-15 10:29:59-07:00,215.2
2019-04-15 10:44:59-07:00,170.8
2019-04-15 10:59:59-07:00,170.73
2019-04-15 11:14:59-07:00,172.33
2019-04-15 11:29:59-07:00,174.6
2019-04-15 11:44:59-07:00,177.0
2019-04-15 11:59:59-07:00,177.27
2019-04-15 12:14:59-07:00,181.8
2019-04-15 12:29:59-07:00,184.4
2019-04-15 12:44:59-07:00,185.2
2019-04-15 12:59:59-07:00,183.87
2019-04-15 13:14:59-07:00,183.0
2019-04-15 13:29:59-07:00,186.4
2019-04-15 13:44:59-07:00,187.2
2019-04-15 13:59:59-07:00,186.8
2019-04-15 14:14:59-07:00,186.6
2019-04-15 14:29:59-07:00,183.07
2019-04-15 14:44:59-07:00,180.2
2019-04-15 14:59:59-07:00,178.8
2019-04-15 15:14:59-07:00,179.93
2019-04-15 15:29:59-07:00,179.6
2019-04-15 15:44:59-07:00,179.33
2019-04-15 15:59:59-07:00,180.67
2019-04-15 16:14:59-07:00,182.8
2019-04-15 16:29:59-07:00,184.4
2019-04-15 16:44:59-07:00,183.73
2019-04-15 16:59:59-07:00,186.47
2019-04-15 17:14:59-07:00,170.87
2019-04-15 17:29:59-07:00,127.4
2019-04-15 17:44:59-07:00,70.33
2019-04-15 17:59:59-07:00,89.67
2019-04-15 18:14:59-07:00,79.13
2019-04-15 18:29:59-07:00,96.8
2019-04-15 18:44:59-07:00,78.07
2019-04-15 18:59:59-07:00,81.13
2019-04-15 19:14:59-07:00,90.27
2019-04-15 19:29:59-07:00,85.93
2019-04-15 19:44:59-07:00,85.8
2019-04-15 19:59:59-07:00,97.67
2019-04-15 20:14:59-07:00,85.2
2019-04-15 20:29:59-07:00,84.93
2019-04-15 20:44:59-07:00,95.87
2019-04-15 20:59:59-07:00,83.0
2019-04-15 21:14:59-07:00,83.0
2019-04-15 21:29:59-07:00,47.2
2019-04-15 21:44:59-07:00,38.4
2019-04-15 21:59:59-07:00,35.2
2019-04-15 22:14:59-07:00,35.67
2019-04-15 22:29:59-07:00,33.93
2019-04-15 22:44:59-07:00,32.8
2019-04-15 22:59:59-07:00,31.27
2019-04-15 23:14:59-07:00,30.27
2019-04-15 23:29:59-07:00,32.27
2019-04-15 23:44:59-07:00,33.13
2019-04-15 23:59:59-07:00,34.8
2019-04-16 00:14:59-07:00,30.47
2019-04-16 00:29:59-07:00,28.13
2019-04-16 00:44:59-07:00,28.0
2019-04-16 00:59:59-07:00,28.0
2019-04-16 01:14:59-07:00,28.0
2019-04-16 01:29:59-07:00,28.0
2019-04-16 01:44:59-07:00,28.0
2019-04-16 01:59:59-07:00,28.0
2019-04-16 02:14:59-07:00,28.0
2019-04-16 02:29:59-07:00,28.0
2019-04-16 02:44:59-07:00,28.0
2019-04-16 02:59:59-07:00,28.0
2019-04-16 03:14:59-07:00,28.27
2019-04-16 03:29:59-07:00,28.07
2019-04-16 03:44:59-07:00,28.0
2019-04-16 03:59:59-07:00,28.0
2019-04-16 04:14:59-07:00,32.4
2019-04-16 04:29:59-07:00,38.87
2019-04-16 04:44:59-07:00,39.0
2019-04-16 04:59:59-07:00,39.8
2019-04-16 05:14:59-07:00,39.0
2019-04-16 05:29:59-07:00,39.0
2019-04-16 05:44:59-07:00,39.27
2019-04-16 05:59:59-07:00,39.13
2019-04-16 06:14:59-07:00,39.0
2019-04-16 06:29:59-07:00,39.2
2019-04-16 06:44:59-07:00,40.0
2019-04-16 06:59:59-07:00,38.67
2019-04-16 07:14:59-07:00,34.47
2019-04-16 07:29:59-07:00,34.93
2019-04-16 07:44:59-07:00,43.27
2019-04-16 07:59:59-07:00,45.0
2019-04-16 08:14:59-07:00,46.2
2019-04-16 08:29:59-07:00,46.0
2019-04-16 08:44:59-07:00,46.27
2019-04-16 08:59:59-07:00,47.33
2019-04-16 09:14:59-07:00,47.0
2019-04-16 09:29:59-07:00,47.87
2019-04-16 09:44:59-07:00,53.6
2019-04-16 09:59:59-07:00,56.87
2019-04-16 10:14:59-07:00,56.4
2019-04-16 10:29:59-07:00,56.0
2019-04-16 10:44:59-07:00,56.8
2019-04-16 10:59:59-07:00,55.87
2019-04-16 11:14:59-07:00,52.53
2019-04-16 11:29:59-07:00,50.13
2019-04-16 11:44:59-07:00,50.0
2019-04-16 11:59:59-07:00,50.0
2019-04-16 12:14:59-07:00,50.0
2019-04-16 12:29:59-07:00,49.07
2019-04-16 12:44:59-07:00,48.6
2019-04-16 12:59:59-07:00,48.0
2019-04-16 13:14:59-07:00,48.47
2019-04-16 13:29:59-07:00,50.93
2019-04-16 13:44:59-07:00,51.4
2019-04-16 13:59:59-07:00,51.67
2019-04-16 14:14:59-07:00,53.27
2019-04-16 14:29:59-07:00,53.87
2019-04-16 14:44:59-07:00,54.0
2019-04-16 14:59:59-07:00,54.4
2019-04-16 15:14:59-07:00,53.13
2019-04-16 15:29:59-07:00,53.0
2019-04-16 15:44:59-07:00,53.0
2019-04-16 15:59:59-07:00,53.33
2019-04-16 16:14:59-07:00,53.07
2019-04-16 16:29:59-07:00,50.6
2019-04-16 16:44:59-07:00,49.93
2019-04-16 16:59:59-07:00,46.67
2019-04-16 17:14:59-07:00,37.73
2019-04-16 17:29:59-07:00,29.0
2019-04-16 17:44:59-07:00,29.8
2019-04-16 17:59:59-07:00,27.67
2019-04-16 18:14:59-07:00,28.8
2019-04-16 18:29:59-07:00,27.0
2019-04-16 18:44:59-07:00,27.0
2019-04-16 18:59:59-07:00,27.0
2019-04-16 19:14:59-07:00,27.47
2019-04-16 19:29:59-07:00,28.8
2019-04-16 19:44:59-07:00,30.0
2019-04-16 19:59:59-07:00,30.0
2019-04-16 20:14:59-07:00,30.87
2019-04-16 20:29:59-07:00,29.33
2019-04-16 20:44:59-07:00,28.93
2019-04-16 20:59:59-07:00,28.8
2019-04-16 21:14:59-07:00,28.33
2019-04-16 21:29:59-07:00,28.47
2019-04-16 21:44:59-07:00,29.47
2019-04-16 21:59:59-07:00,29.33
2019-04-16 22:14:59-07:00,30.27
2019-04-16 22:29:59-07:00,28.93
2019-04-16 22:44:59-07:00,29.4
2019-04-16 22:59:59-07:00,30.2
2019-04-16 23:14:59-07:00,30.0
2019-04-16 23:29:59-07:00,30.0
2019-04-16 23:44:59-07:00,32.2
2019-04-16 23:59:59-07:00,32.93
2019-04-17 00:14:59-07:00,31.07
2019-04-17 00:29:59-07:00,29.07
2019-04-17 00:44:59-07:00,29.0
2019-04-17 00:59:59-07:00,29.0
2019-04-17 01:14:59-07:00,29.0
2019-04-17 01:29:59-07:00,28.2
2019-04-17 01:44:59-07:00,28.0
2019-04-17 01:59:59-07:00,28.0
2019-04-17 02:14:59-07:00,28.0
2019-04-17 02:29:59-07:00,28.0
2019-04-17 02:44:59-07:00,28.0
2019-04-17 02:59:59-07:00,28.0
2019-04-17 03:14:59-07:00,28.0
2019-04-17 03:29:59-07:00,28.0
2019-04-17 03:44:59-07:00,28.0
2019-04-17 03:59:59-07:00,28.0
2019-04-17 04:14:59-07:00,32.8
2019-04-17 04:29:59-07:00,38.87
2019-04-17 04:44:59-07:00,39.0
2019-04-17 04:59:59-07:00,39.27
2019-04-17 05:14:59-07:00,39.0
2019-04-17 05:29:59-07:00,39.0
2019-04-17 05:44:59-07:00,39.47
2019-04-17 05:59:59-07:00,39.47
2019-04-17 06:14:59-07:00,39.0
2019-04-17 06:29:59-07:00,38.8
2019-04-17 06:44:59-07:00,37.2
2019-04-17 06:59:59-07:00,37.0
2019-04-17 07:14:59-07:00,33.33
2019-04-17 07:29:59-07:00,33.93
2019-04-17 07:44:59-07:00,42.07
2019-04-17 07:59:59-07:00,44.57
2019-04-17 08:14:59-07:00,45.0
2019-04-17 08:29:59-07:00,44.53
2019-04-17 08:44:59-07:00,44.0
2019-04-17 08:59:59-07:00,44.67
2019-04-17 09:14:59-07:00,44.67
2019-04-17 09:29:59-07:00,44.0
2019-04-17 09:44:59-07:00,44.0
2019-04-17 09:59:59-07:00,44.67
2019-04-17 10:14:59-07:00,45.4
2019-04-17 10:29:59-07:00,45.8
2019-04-17 10:44:59-07:00,46.47
2019-04-17 10:59:59-07:00,48.0
2019-04-17 11:14:59-07:00,49.93
2019-04-17 11:29:59-07:00,51.0
2019-04-17 11:44:59-07:00,51.0
2019-04-17 11:59:59-07:00,51.0
2019-04-17 12:14:59-07:00,50.73
2019-04-17 12:29:59-07:00,49.53
2019-04-17 12:44:59-07:00,48.8
2019-04-17 12:59:59-07:00,48.73
2019-04-17 13:14:59-07:00,48.67
2019-04-17 13:29:59-07:00,50.53
2019-04-17 13:44:59-07:00,51.2
2019-04-17 13:59:59-07:00,51.73
2019-04-17 14:14:59-07:00,51.27
2019-04-17 14:29:59-07:00,51.93
2019-04-17 14:44:59-07:00,51.2
2019-04-17 14:59:59-07:00,49.2
2019-04-17 15:14:59-07:00,48.13
2019-04-17 15:29:59-07:00,48.07
2019-04-17 15:44:59-07:00,48.13
2019-04-17 15:59:59-07:00,48.2
2019-04-17 16:14:59-07:00,53.6
2019-04-17 16:29:59-07:00,52.67
2019-04-17 16:44:59-07:00,51.0
2019-04-17 16:59:59-07:00,51.0
2019-04-17 17:14:59-07:00,41.47
2019-04-17 17:29:59-07:00,31.2
2019-04-17 17:44:59-07:00,31.27
2019-04-17 17:59:59-07:00,30.27
2019-04-17 18:14:59-07:00,31.87
2019-04-17 18:29:59-07:00,31.0
2019-04-17 18:44:59-07:00,31.0
2019-04-17 18:59:59-07:00,30.0
2019-04-17 19:14:59-07:00,30.2
2019-04-17 19:29:59-07:00,32.33
2019-04-17 19:44:59-07:00,32.8
2019-04-17 19:59:59-07:00,33.13
2019-04-17 20:14:59-07:00,32.0
2019-04-17 20:29:59-07:00,31.0
2019-04-17 20:44:59-07:00,31.0
2019-04-17 20:59:59-07:00,29.87
2019-04-17 21:14:59-07:00,29.13
2019-04-17 21:29:59-07:00,29.47
2019-04-17 21:44:59-07:00,29.0
2019-04-17 21:59:59-07:00,29.2
2019-04-17 22:14:59-07:00,29.6
2019-04-17 22:29:59-07:00,28.0
2019-04-17 22:44:59-07:00,29.67
2019-04-17 22:59:59-07:00,28.6
2019-04-17 23:14:59-07:00,31.2
2019-04-17 23:29:59-07:00,32.47
2019-04-17 23:44:59-07:00,32.27
2019-04-17 23:59:59-07:00,32.0
2019-04-18 00:14:59-07:00,30.53
2019-04-18 00:29:59-07:00,29.67
2019-04-18 00:44:59-07:00,29.0
2019-04-18 00:59:59-07:00,29.0
2019-04-18 01:14:59-07:00,29.0
2019-04-18 01:29:59-07:00,29.0
2019-04-18 01:44:59-07:00,29.0
2019-04-18 01:59:59-07:00,29.2
2019-04-18 02:14:59-07:00,29.0
2019-04-18 02:29:59-07:00,29.0
2019-04-18 02:44:59-07:00,29.0
2019-04-18 02:59:59-07:00,29.0
2019-04-18 03:14:59-07:00,29.0
2019-04-18 03:29:59-07:00,29.0
2019-04-18 03:44:59-07:00,29.0
2019-04-18 03:59:59-07:00,29.2
2019-04-18 04:14:59-07:00,31.13
2019-04-18 04:29:59-07:00,38.67
2019-04-18 04:44:59-07:00,41.0
2019-04-18 04:59:59-07:00,40.87
2019-04-18 05:14:59-07:00,40.0
2019-04-18 05:29:59-07:00,40.13
2019-04-18 05:44:59-07:00,40.0
2019-04-18 05:59:59-07:00,40.0
2019-04-18 06:14:59-07:00,40.6
2019-04-18 06:29:59-07:00,39.73
2019-04-18 06:44:59-07:00,38.0
2019-04-18 06:59:59-07:00,38.0
2019-04-18 07:14:59-07:00,34.87
2019-04-18 07:29:59-07:00,35.0
2019-04-18 07:44:59-07:00,43.67
2019-04-18 07:59:59-07:00,54.07
2019-04-18 08:14:59-07:00,59.53
2019-04-18 08:29:59-07:00,116.93
2019-04-18 08:44:59-07:00,183.13
2019-04-18 08:59:59-07:00,208.73
2019-04-18 09:14:59-07:00,94.4
2019-04-18 09:29:59-07:00,53.73
2019-04-18 09:44:59-07:00,50.87
2019-04-18 09:59:59-07:00,51.07
2019-04-18 10:14:59-07:00,51.53
2019-04-18 10:29:59-07:00,51.07
2019-04-18 10:44:59-07:00,50.27
2019-04-18 10:59:59-07:00,50.73
2019-04-18 11:14:59-07:00,46.53
2019-04-18 11:29:59-07:00,45.27
2019-04-18 11:44:59-07:00,46.0
2019-04-18 11:59:59-07:00,78.73
2019-04-18 12:14:59-07:00,179.47
2019-04-18 12:29:59-07:00,221.0
2019-04-18 12:44:59-07:00,212.87
2019-04-18 12:59:59-07:00,112.87
2019-04-18 13:14:59-07:00,164.27
2019-04-18 13:29:59-07:00,209.0
2019-04-18 13:44:59-07:00,202.47
2019-04-18 13:59:59-07:00,316.93
2019-04-18 14:14:59-07:00,316.2
2019-04-18 14:29:59-07:00,294.67
2019-04-18 14:44:59-07:00,293.0
2019-04-18 14:59:59-07:00,292.47
2019-04-18 15:14:59-07:00,290.67
2019-04-18 15:29:59-07:00,291.07
2019-04-18 15:44:59-07:00,290.4
2019-04-18 15:59:59-07:00,289.53
2019-04-18 16:14:59-07:00,285.67
2019-04-18 16:29:59-07:00,281.33
2019-04-18 16:44:59-07:00,279.13
2019-04-18 16:59:59-07:00,277.07
2019-04-18 17:14:59-07:00,263.87
2019-04-18 17:29:59-07:00,151.73
2019-04-18 17:44:59-07:00,72.4
2019-04-18 17:59:59-07:00,94.2
2019-04-18 18:14:59-07:00,97.67
2019-04-18 18:29:59-07:00,90.2
2019-04-18 18:44:59-07:00,88.2
2019-04-18 18:59:59-07:00,91.8
2019-04-18 19:14:59-07:00,80.4
2019-04-18 19:29:59-07:00,86.47
2019-04-18 19:44:59-07:00,95.2
2019-04-18 19:59:59-07:00,82.2
2019-04-18 20:14:59-07:00,84.67
2019-04-18 20:29:59-07:00,93.27
2019-04-18 20:44:59-07:00,80.67
2019-04-18 20:59:59-07:00,83.67
2019-04-18 21:14:59-07:00,92.07
2019-04-18 21:29:59-07:00,79.13
2019-04-18 21:44:59-07:00,83.93
2019-04-18 21:59:59-07:00,92.13
2019-04-18 22:14:59-07:00,79.33
2019-04-18 22:29:59-07:00,83.27
2019-04-18 22:44:59-07:00,89.47
2019-04-18 22:59:59-07:00,76.8
2019-04-18 23:14:59-07:00,83.73
2019-04-18 23:29:59-07:00,90.93
2019-04-18 23:44:59-07:00,78.33
2019-04-18 23:59:59-07:00,87.33
2019-04-19 00:14:59-07:00,90.53
2019-04-19 00:29:59-07:00,76.8
2019-04-19 00:44:59-07:00,84.6
2019-04-19 00:59:59-07:00,86.73
2019-04-19 01:14:59-07:00,76.6
2019-04-19 01:29:59-07:00,83.67
2019-04-19 01:44:59-07:00,85.87
2019-04-19 01:59:59-07:00,75.67
2019-04-19 02:14:59-07:00,86.2
2019-04-19 02:29:59-07:00,82.0
2019-04-19 02:44:59-07:00,76.27
2019-04-19 02:59:59-07:00,86.6
2019-04-19 03:14:59-07:00,81.87
2019-04-19 03:29:59-07:00,75.53
2019-04-19 03:44:59-07:00,86.27
2019-04-19 03:59:59-07:00,80.07
2019-04-19 04:14:59-07:00,75.13
2019-04-19 04:29:59-07:00,86.47
2019-04-19 04:44:59-07:00,78.27
2019-04-19 04:59:59-07:00,75.8
2019-04-19 05:14:59-07:00,85.13
2019-04-19 05:29:59-07:00,78.33
2019-04-19 05:44:59-07:00,75.87
2019-04-19 05:59:59-07:00,87.13
2019-04-19 06:14:59-07:00,86.0
2019-04-19 06:29:59-07:00,81.87
2019-04-19 06:44:59-07:00,88.8
2019-04-19 06:59:59-07:00,94.6
